,Reciept ID,Product,Quantity Ordered,Price Each,Date
2713,13713,Latte (Caramel),1,4.25,01/14/19 10:47
2714,13714,Japanese Rolled Cake (Roll - Original),1,12.0,01/08/19 10:53
2715,13715,Donut (Matcha),2,2.5,01/07/19 09:10
2716,13716,Donut (Ube),1,2.5,01/03/19 10:13
2717,13717,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/27/19 11:56
2718,13718,Japanese Cheesecake (Full - Original),1,11.75,01/19/19 09:36
2719,13719,Tea (Lavender),3,2.0,01/04/19 06:15
2720,13720,Special Bulgogi Lunch Set,1,12.5,01/30/19 12:04
2721,13721,Dalgona Coffee (Matcha - Cold),1,3.25,01/09/19 06:15
2722,13722,Dalgona Coffee (Original - Cold),2,3.0,01/26/19 11:06
2723,13723,Mini Cheese Tart (Orginal),1,3.75,01/14/19 08:35
2724,13724,Japanese Cheesecake (Slice - Matcha),1,4.0,01/22/19 12:08
2725,13725,Coffee (Iced),1,2.5,01/13/19 03:35
2726,13726,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/26/19 11:26
2727,13727,Donut (Ube),1,2.5,01/05/19 07:24
2728,13728,Latte (Matcha),2,4.75,01/08/19 06:50
2729,13729,Japanese Cheesecake (Slice - Matcha),1,4.0,01/26/19 09:33
2730,13730,Tea (Sakura),2,2.0,01/06/19 10:31
2731,13731,Dalgona Coffee (Matcha - Cold),1,3.25,01/04/19 08:09
2732,13732,Green Tea Banana Bread (Loaf),1,4.75,01/10/19 10:15
2733,13733,Macaroon (Strawberry),2,2.75,01/11/19 11:53
2734,13734,Green Tea Banana Bread (Slice),5,1.75,01/01/19 08:01
2735,13735,Red Bean Bun,2,2.75,01/27/19 11:54
2736,13736,Latte (Caramel),2,4.25,01/19/19 10:04
2737,13737,Latte (Matcha),2,4.75,01/01/19 04:47
2738,13738,Bulgogi Bun,2,2.75,01/04/19 06:36
2739,13739,Japanese Rolled Cake (Slice - Ube),1,4.0,01/01/19 10:37
2740,13740,Coffee (Iced),1,2.5,01/22/19 08:56
2741,13741,Coffee (Iced),3,2.5,01/23/19 06:00
2742,13742,Tea (Green Tea),1,1.75,01/26/19 08:35
2743,13743,Peach Yakult Refresher,2,4.75,01/10/19 06:57
2744,13744,Dalgona Coffee (Chocolate - Cold),1,3.25,01/27/19 12:50
2745,13745,Fruit Sando (Japanese Fruit Sando),1,4.5,01/17/19 08:38
2746,13746,Bulgogi Bun,1,2.75,01/20/19 15:52
2747,13747,Dalgona Coffee (Matcha - Cold),1,3.25,01/24/19 09:43
2748,13748,Macaroon (Earl Grey),1,3.0,01/28/19 04:49
2749,13749,Tea (Lavender),1,2.0,01/02/19 07:09
2750,13750,Americano (Hot),1,3.5,01/18/19 11:44
2751,13751,Japanese Rolled Cake (Roll - Matcha),2,12.0,01/19/19 04:18
2752,13752,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/12/19 12:57
2753,13753,Macaroon (Pistachio),1,3.0,01/31/19 10:35
2754,13754,Japanese Cheesecake (Slice - Matcha),1,4.0,01/12/19 11:42
2755,13755,Macaroon (Pandan Coconut),1,3.0,01/08/19 07:28
2756,13756,Tea (Earl Grey),1,1.75,01/26/19 11:24
2757,13757,Fruit Sando (Japanese Fruit Sando),1,4.5,01/15/19 15:19
2758,13758,Latte (Rose),1,4.75,01/12/19 08:12
2759,13759,Tea (Rose),1,2.0,01/06/19 10:43
2760,13760,Green Tea Banana Bread (Loaf),1,4.75,01/21/19 05:41
2761,13761,Red Bean Bun,1,2.75,01/23/19 05:21
2762,13762,Coffee (Hot),4,2.25,01/15/19 04:26
2763,13763,Americano (Iced),1,3.5,01/11/19 02:26
2764,13764,Green Tea Banana Bread (Slice),2,1.75,01/08/19 09:19
2765,13765,Bulgogi Bun,1,2.75,01/24/19 04:58
2766,13766,Dalgona Coffee (Strawberry - Hot),1,3.0,01/24/19 05:43
2767,13767,Peach Yakult Refresher,1,4.75,01/24/19 06:11
2768,13768,Green Tea Bun,3,2.75,01/08/19 09:30
2769,13769,Dalgona Coffee (Original - Cold),1,3.0,01/25/19 09:31
2770,13770,Tea (Sakura),1,2.0,01/11/19 07:14
2771,13771,Japanese Cheesecake (Full - Original),1,11.75,01/12/19 10:00
2772,13772,Latte (Regular),1,4.0,01/19/19 10:41
2773,13773,Dalgona Coffee (Matcha - Cold),1,3.25,01/08/19 08:48
2774,13774,Mango Yakult Refresher,1,4.75,01/20/19 04:33
2775,13775,Macaroon (Black Seasame),1,3.0,01/23/19 10:34
2776,13776,Donut (Matcha),3,2.5,01/04/19 13:29
2777,13777,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/27/19 11:51
2778,13778,Dalgona Coffee (Original - Hot),1,2.75,01/22/19 06:09
2779,13779,Latte (Sakura),1,4.75,01/01/19 10:18
2780,13780,Japanese Cheesecake (Slice - Matcha),1,4.0,01/27/19 10:46
2781,13781,Dalgona Coffee (Original - Cold),1,3.0,01/03/19 11:24
2782,13782,Dalgona Coffee (Strawberry - Hot),1,3.0,01/16/19 10:57
2783,13783,Donut (Red Bean),1,2.5,01/08/19 11:29
2784,13784,Japanese Cheesecake (Slice - Matcha),1,4.0,01/29/19 08:57
2785,13785,Dalgona Coffee (Strawberry - Cold),2,3.25,01/04/19 12:21
2786,13786,Tea (Green Tea),3,1.75,01/01/19 10:56
2787,13787,Latte (Matcha),1,4.75,01/05/19 10:59
2788,13788,Green Tea Banana Bread (Loaf),1,4.75,01/13/19 05:56
2789,13789,Milk Bread (Loaf),2,4.5,01/13/19 03:01
2790,13790,Japanese Cheesecake (Full - Matcha),1,12.0,01/06/19 09:18
2791,13791,Donut (Matcha),1,2.5,01/30/19 12:58
2792,13792,Dalgona Coffee (Strawberry - Hot),2,3.0,01/14/19 05:22
2793,13793,Japanese Cheesecake (Slice - Original),1,3.75,01/13/19 07:34
2794,13794,Original Croquette,1,3.0,01/16/19 12:51
2795,13795,Japanese Cheesecake (Full - Original),1,11.75,01/08/19 09:05
2796,13796,Tea (Earl Grey),3,1.75,01/30/19 08:45
2797,13797,Donut (Ube),5,2.5,01/25/19 09:07
2798,13798,Fruit Sando (Japanese Fruit Sando),1,4.5,01/25/19 12:22
2799,13799,Original Croquette,1,3.0,01/05/19 10:22
2800,13800,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/23/19 10:37
2801,13801,Japanese Rolled Cake (Roll - Ube),1,12.0,01/17/19 06:22
2802,13802,Green Tea Yakult Refresher,2,5.0,01/30/19 07:41
2803,13803,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/23/19 09:29
2804,13804,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 08:47
2805,13805,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/31/19 04:46
2806,13806,Dalgona Coffee (Strawberry - Cold),1,3.25,01/25/19 09:58
2807,13807,Latte (Sakura),1,4.75,01/19/19 04:39
2808,13808,Macaroon (Pandan Coconut),1,3.0,01/18/19 09:05
2809,13809,Latte (Matcha),2,4.75,01/29/19 10:00
2810,13810,Bulgogi Bun,4,2.75,01/11/19 01:38
2811,13811,Mini Cheese Tart (Matcha),1,3.75,01/10/19 06:11
2812,13812,Japanese Cheesecake (Full - Original),2,11.75,01/30/19 06:36
2813,13813,Latte (Regular),2,4.0,01/16/19 08:11
2814,13814,Americano (Hot),1,3.5,01/20/19 08:40
2815,13815,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/07/19 11:52
2816,13816,Macaroon (Pistachio),1,3.0,01/23/19 08:48
2817,13817,Green Tea Banana Bread (Slice),1,1.75,01/25/19 08:12
2818,13818,Japanese Cheesecake (Full - Original),1,11.75,01/13/19 09:10
2819,13819,Latte (Sakura),1,4.75,01/11/19 11:02
2820,13820,Dalgona Coffee (Matcha - Hot),3,3.0,01/08/19 08:00
2821,13821,Macaroon (Green Tea),1,3.0,01/29/19 11:37
2822,13822,Latte (Rose),1,4.75,01/08/19 07:33
2823,13823,Dalgona Coffee (Chocolate - Cold),1,3.25,01/04/19 08:36
2824,13824,Mini Cheese Tart (Chocolate),2,3.75,01/26/19 05:45
2825,13825,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/16/19 06:54
2826,13826,Japanese Cheesecake (Slice - Matcha),1,4.0,01/25/19 12:23
2827,13827,Latte (Sakura),1,4.75,01/16/19 06:24
2828,13828,Mango Yakult Refresher,2,4.75,01/01/19 07:43
2829,13829,Japanese Rolled Cake (Slice - Original),1,4.0,01/11/19 12:04
2830,13830,Tea (Green Tea),1,1.75,01/15/19 04:28
2831,13831,Macaroon (Chocolate),2,2.75,01/12/19 09:48
2832,13832,Latte (Sakura),1,4.75,01/26/19 07:39
2833,13833,Japanese Rolled Cake (Slice - Ube),1,4.0,01/30/19 05:04
2834,13834,Portguese Tart Egg Tarts (Single),1,2.0,01/07/19 10:10
2835,13835,Dalgona Coffee (Strawberry - Cold),1,3.25,01/30/19 04:00
2836,13836,Japanese Cheesecake (Full - Original),1,11.75,01/06/19 06:10
2837,13837,Latte (Matcha),1,4.75,01/24/19 09:18
2838,13838,Coffee (Hot),3,2.25,01/26/19 02:52
2839,13839,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/20/19 07:13
2840,13840,Latte (Caramel),1,4.25,01/19/19 07:32
2841,13841,Macaroon (Pandan Coconut),3,3.0,01/14/19 05:42
2842,13842,Coffee (Hot),2,2.25,01/02/19 05:14
2843,13843,Japanese Rolled Cake (Roll - Original),1,12.0,01/07/19 09:06
2844,13844,Dalgona Coffee (Chocolate - Cold),1,3.25,01/20/19 10:28
2845,13845,Donut (Matcha),1,2.5,01/19/19 10:37
2846,13846,Latte (Sakura),1,4.75,01/25/19 06:51
2847,13847,Special Bulgogi Lunch Set,1,12.5,01/13/19 10:24
2848,13848,Green Tea Bun,1,2.75,01/06/19 08:04
2849,13849,Latte (Sakura),1,4.75,01/27/19 09:20
2850,13850,Dalgona Coffee (Matcha - Hot),1,3.0,01/19/19 10:15
2851,13851,Dalgona Coffee (Chocolate - Cold),1,3.25,01/06/19 12:04
2852,13852,Japanese Cheesecake (Full - Original),1,11.75,01/05/19 10:38
2853,13853,Macaroon (Matcha),1,3.0,01/01/19 07:13
2854,13854,Mango Yakult Refresher,1,4.75,01/03/19 09:59
2855,13855,Americano (Hot),1,3.5,01/21/19 11:02
2856,13856,Donut (Matcha),2,2.5,01/02/19 12:12
2857,13857,Americano (Hot),1,3.5,01/17/19 07:33
2858,13858,Green Tea Yakult Refresher,1,5.0,01/29/19 10:39
2859,13859,Latte (Sakura),2,4.75,01/30/19 13:25
2860,13860,Bulgogi Bun,1,2.75,01/28/19 08:00
2861,13861,Coffee (Iced),2,2.5,01/22/19 09:52
2862,13862,Fruit Sando (Japanese Fruit Sando),2,4.5,01/08/19 05:09
2863,13863,Green Tea Banana Bread (Loaf),4,4.75,01/30/19 13:01
2864,13864,Tea (Earl Grey),1,1.75,01/25/19 12:50
2865,13865,Original Croquette,1,3.0,01/31/19 05:25
2866,13866,Latte (Regular),1,4.0,01/06/19 02:44
2867,13867,Dalgona Coffee (Chocolate - Cold),3,3.25,01/24/19 09:01
2868,13868,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/03/19 06:39
2869,13869,Japanese Rolled Cake (Roll - Original),1,12.0,01/28/19 07:55
2870,13870,Latte (Sakura),2,4.75,01/12/19 13:48
2871,13871,Fruit Sando (Japanese Fruit Sando),2,4.5,01/23/19 11:10
2872,13872,Dalgona Coffee (Strawberry - Hot),1,3.0,01/30/19 13:49
2873,13873,Donut (Matcha),1,2.5,01/11/19 05:00
2874,13874,Dalgona Coffee (Original - Hot),2,2.75,01/23/19 04:30
2875,13875,Japanese Rolled Cake (Slice - Original),1,4.0,01/10/19 09:35
2876,13876,Green Tea Banana Bread (Slice),1,1.75,01/28/19 14:13
2877,13877,Dalgona Coffee (Matcha - Hot),1,3.0,01/29/19 05:47
2878,13878,Americano (Hot),1,3.5,01/01/19 08:18
2879,13879,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 09:58
2880,13880,Japanese Rolled Cake (Slice - Ube),1,4.0,01/16/19 09:03
2881,13881,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/26/19 11:37
2882,13882,Mini Cheese Tart (Orginal),1,3.75,01/16/19 11:43
2883,13883,Japanese Cheesecake (Full - Matcha),2,12.0,01/30/19 11:23
2884,13884,Dalgona Coffee (Matcha - Cold),2,3.25,01/02/19 11:38
2885,13885,Latte (Matcha),1,4.75,01/15/19 10:46
2886,13886,Latte (Caramel),1,4.25,01/25/19 12:58
2887,13887,Japanese Rolled Cake (Slice - Original),2,4.0,01/05/19 04:23
2888,13888,Mango Yakult Refresher,1,4.75,01/17/19 12:07
2889,13889,Green Tea Banana Bread (Slice),2,1.75,01/19/19 14:51
2890,13890,Macaroon (Chocolate),1,2.75,01/26/19 12:28
2891,13891,Tea (Green Tea),2,1.75,01/09/19 09:58
2892,13892,Macaroon (Pistachio),3,3.0,01/28/19 06:26
2893,13893,Mango Yakult Refresher,1,4.75,01/28/19 10:05
2894,13894,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/30/19 07:17
2895,13895,Macaroon (Pistachio),4,3.0,01/14/19 13:49
2896,13896,Donut (Red Bean),3,2.5,01/03/19 08:03
